age,english,primary,secondary,highered,male,married,mother,dili,numdis,formal,farmer,infnonfarm,unem
29,0,0,1,0,1,1,0,0,0,0,0,0,0
29,0,0,0,0,0,1,1,0,0,0,1,1,0
25,0,0,1,0,1,0,0,0,0,0,0,0,1
29,0,0,1,0,0,0,1,0,0,0,0,0,0
25,0,0,0,1,1,0,0,0,0,0,0,0,0
26,0,1,0,0,1,0,0,0,0,0,1,1,0
25,0,0,0,1,1,0,0,0,0,0,0,0,0
28,0,0,1,0,0,0,0,1,0,0,0,0,0
25,0,0,1,0,1,0,0,0,0,0,0,0,0
27,0,0,1,0,1,0,0,1,0,0,0,0,0
28,0,0,0,0,0,1,1,0,0,0,0,0,0
29,0,0,0,0,0,1,0,0,0,0,0,0,0
28,0,0,0,0,0,1,1,0,0,0,0,0,0
27,0,0,0,0,0,1,0,0,0,0,0,0,0
29,0,0,1,0,0,1,0,0,0,0,0,0,0
28,0,0,0,0,0,1,1,0,0,0,0,0,0
26,0,0,0,1,0,1,1,1,0,0,0,0,0
28,0,0,1,0,0,1,1,0,0,0,1,1,0
28,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,0,0,0,0,1,0,0,0,0,0,0,0
29,0,0,1,0,1,1,0,0,0,0,0,0,0
25,0,0,0,0,0,0,1,0,0,0,1,1,0
25,0,0,1,0,0,1,0,0,0,0,0,0,0
27,0,0,0,0,1,0,0,1,0,0,0,0,0
26,0,0,1,0,0,0,0,0,0,0,1,1,0
27,0,0,0,0,0,1,1,1,0,0,0,0,0
29,0,0,1,0,0,1,1,1,0,0,0,0,0
27,0,1,0,0,0,1,1,0,0,0,1,1,0
26,0,0,1,0,0,1,0,1,0,0,0,0,0
26,0,0,0,1,0,0,0,1,0,0,0,0,0
28,0,0,1,0,0,1,1,0,0,0,0,0,0
25,0,0,1,0,0,1,1,1,0,0,0,0,0
29,0,1,0,0,0,0,1,0,0,0,0,0,0
29,0,0,0,1,0,0,0,0,0,0,1,1,0
25,0,0,1,0,1,0,0,0,0,0,0,0,0
25,0,1,0,0,1,0,0,0,0,0,0,0,0
25,0,0,0,0,0,1,1,0,0,0,0,0,0
28,0,0,1,0,0,1,1,0,0,0,1,1,0
28,0,0,1,0,1,0,0,0,0,0,0,0,0
29,0,0,0,0,1,1,0,0,0,0,1,1,0
26,0,0,0,1,0,0,0,1,0,0,0,0,0
27,0,0,0,0,1,0,0,0,0,0,1,1,0
27,0,0,1,0,0,1,0,1,0,0,0,0,0
25,0,1,0,0,0,1,0,0,0,0,1,1,0
29,0,0,1,0,1,1,0,0,0,0,0,0,0
29,0,1,0,0,1,0,0,1,0,0,0,0,0
29,0,0,1,0,1,0,0,0,0,0,1,1,0
26,0,0,1,0,0,1,1,0,0,0,1,1,0
27,0,0,0,1,1,0,0,1,0,0,0,0,0
29,0,1,0,0,1,1,0,0,0,0,1,1,0
27,0,0,1,0,0,1,1,0,0,0,0,0,0
29,0,0,1,0,0,1,1,0,0,0,0,0,0
25,0,0,1,0,1,0,0,1,0,0,0,0,0
29,0,0,0,0,0,0,0,0,0,0,1,1,0
28,0,0,0,0,0,1,1,0,0,0,0,0,0
28,0,1,0,0,0,1,1,0,0,0,0,0,0
26,0,0,1,0,0,0,0,0,0,0,0,0,0
29,0,1,0,0,0,1,1,0,0,0,1,1,0
26,0,0,1,0,1,1,0,0,0,0,0,0,0
25,0,0,1,0,0,1,1,1,0,0,0,0,0
28,0,0,1,0,0,1,1,0,0,0,1,1,0
29,0,0,1,0,1,0,0,0,0,0,1,1,0
26,0,0,1,0,0,1,1,0,0,0,0,0,0
25,0,0,1,0,0,0,1,1,0,0,0,0,0
26,0,1,0,0,0,1,1,1,0,0,0,0,0
26,0,0,1,0,0,1,0,0,0,0,1,1,0
27,0,0,0,0,1,0,0,0,0,0,1,1,0
29,0,0,1,0,1,0,0,0,0,0,0,0,0
27,0,0,0,0,0,1,1,0,0,0,0,0,0
25,0,0,0,0,1,1,0,0,0,0,1,1,0
28,0,0,0,0,0,1,0,0,0,0,1,1,0
27,0,1,0,0,1,1,0,0,0,0,1,1,0
29,0,1,0,0,1,1,0,0,0,0,1,1,0
28,0,0,0,0,0,1,1,0,0,0,0,0,0
26,0,0,0,1,1,1,0,1,0,0,0,0,0
27,0,0,0,0,1,0,0,0,0,0,1,1,0
29,0,0,1,0,0,1,1,0,0,0,0,0,0
26,0,0,0,0,1,0,0,0,0,0,1,1,0
26,0,0,0,0,0,0,0,0,0,0,1,1,0
26,0,0,1,0,1,0,0,1,0,0,0,0,0
25,0,0,0,0,0,1,1,0,0,0,1,1,0
28,0,0,1,0,0,1,1,0,0,0,1,1,0
27,0,0,1,0,0,0,0,0,0,0,0,0,0
26,0,1,0,0,0,1,1,0,0,0,0,0,0
28,0,1,0,0,0,1,1,0,0,0,0,0,0
25,0,0,1,0,1,1,0,0,0,0,1,1,0
25,0,0,0,1,0,0,0,1,0,0,0,0,0
29,0,0,1,0,0,1,1,1,0,0,0,0,0
29,0,0,0,0,0,0,1,0,0,0,0,0,0
29,0,1,0,0,1,1,0,0,0,0,0,0,0
28,0,0,1,0,0,0,0,1,0,0,0,0,0
28,0,1,0,0,1,1,0,0,0,0,1,1,0
25,0,1,0,0,0,0,0,0,0,0,0,0,0
27,0,1,0,0,0,1,1,0,0,0,0,0,0
29,0,0,0,0,1,1,0,0,0,0,0,0,0
28,0,1,0,0,1,0,0,0,0,0,1,1,0
27,0,0,0,0,0,0,1,0,0,0,0,0,0
28,0,0,1,0,1,0,0,0,0,0,0,0,0
25,0,1,0,0,1,1,0,0,0,0,1,1,0
25,0,0,1,0,0,0,0,1,0,0,0,0,0
29,0,0,0,0,1,1,0,0,0,0,1,1,0
28,0,0,1,0,0,1,1,0,0,0,0,0,0
25,0,0,0,0,1,0,0,0,0,0,0,0,0
27,0,0,1,0,1,1,0,0,0,0,1,1,0
26,0,0,1,0,0,0,0,0,0,0,1,1,0
28,0,1,0,0,1,0,0,0,0,0,0,0,0
25,0,1,0,0,1,0,0,0,0,0,1,1,0
25,0,0,1,0,0,1,1,0,0,0,1,1,0
29,0,0,0,0,0,1,1,0,0,0,0,0,0
25,0,0,1,0,0,1,1,0,0,0,0,0,0
28,0,0,1,0,0,1,1,1,0,0,0,0,1
27,0,0,1,0,0,1,1,0,0,0,0,0,0
28,0,1,0,0,0,1,1,0,0,0,1,1,0
26,0,0,1,0,0,1,1,0,0,0,0,0,0
28,0,1,0,0,1,1,0,0,0,0,0,0,0
27,0,0,0,0,0,1,1,0,0,0,1,1,0
29,0,1,0,0,0,1,1,0,0,0,0,0,0
27,0,0,1,0,0,1,1,0,0,0,1,1,0
25,0,0,0,1,0,0,0,1,0,0,0,0,0
25,0,0,0,0,0,1,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0,0,0,0,1,1,0
27,0,0,1,0,0,0,0,0,0,0,0,0,0
28,0,0,0,1,0,0,0,1,0,0,0,0,1
28,0,1,0,0,0,0,1,0,0,0,0,0,0
28,0,0,0,0,0,0,0,0,0,0,1,1,0
29,0,1,0,0,0,1,1,0,0,0,0,0,0
25,0,0,1,0,1,1,0,0,0,0,1,1,0
26,0,0,1,0,0,0,0,0,0,0,0,0,0
25,0,0,0,0,0,1,1,0,0,0,1,1,0
27,0,0,0,1,0,1,1,1,0,0,0,0,0
29,0,0,1,0,1,1,0,0,0,0,1,1,0
25,0,1,0,0,1,1,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0,0,0,1,1,0
26,0,0,0,0,0,1,1,0,0,0,0,0,0
26,0,0,0,1,1,1,0,1,0,0,0,0,0
29,0,0,1,0,0,1,1,1,0,0,0,0,0
26,0,0,0,0,1,1,0,0,0,0,1,1,0
28,0,0,1,0,0,1,1,0,0,0,0,0,0
27,0,0,0,0,0,1,1,0,0,0,0,0,0
29,0,0,1,0,1,0,0,0,0,0,1,1,0
27,0,1,0,0,0,1,1,0,0,0,0,0,0
28,0,0,1,0,0,1,1,0,0,0,0,0,0
27,0,0,1,0,1,1,0,1,0,0,0,0,1
25,0,0,1,0,0,1,0,0,0,0,0,0,0
27,0,1,0,0,1,1,0,0,0,0,1,1,0
27,0,1,0,0,0,1,1,1,0,0,0,0,0
28,0,0,1,0,0,1,1,0,0,0,0,0,0
25,0,0,1,0,0,0,0,1,0,0,0,0,0
29,0,0,0,0,0,1,1,0,0,0,0,0,0
25,0,0,1,0,1,1,0,0,0,0,1,1,0
26,0,0,0,1,1,0,0,0,0,0,0,0,0
28,0,1,0,0,1,1,0,0,0,0,0,0,0
27,0,1,0,0,1,1,0,0,0,0,1,1,0
25,0,1,0,0,0,1,1,0,0,0,0,0,0
25,0,0,1,0,0,1,1,0,0,0,0,0,0
27,0,0,0,0,0,0,1,0,0,0,0,0,0
29,0,1,0,0,1,0,0,0,0,0,0,0,1
25,0,0,0,0,1,0,0,0,0,0,1,1,0
26,0,1,0,0,0,1,1,0,0,0,0,0,0
25,0,0,0,1,0,0,0,1,0,0,0,0,0
27,0,1,0,0,0,0,0,1,0,0,0,0,0
25,0,0,0,1,0,0,0,1,0,0,0,0,0
29,0,0,1,0,1,1,0,0,0,0,1,1,0
28,0,0,1,0,1,0,0,0,0,0,0,0,0
27,0,0,1,0,0,1,1,0,0,0,0,0,0
28,0,1,0,0,0,1,1,0,0,0,0,0,0
27,0,0,1,0,1,1,0,0,0,0,1,1,0
25,0,0,0,0,0,1,1,1,0,0,0,0,0
26,0,0,1,0,0,0,0,1,0,0,0,0,0
27,0,1,0,0,0,1,1,0,0,0,1,1,0
28,0,0,0,0,1,1,0,0,0,0,0,0,0
26,0,1,0,0,0,0,0,0,0,0,0,0,1
28,0,0,1,0,1,1,0,0,0,0,0,0,0
28,0,0,1,0,0,1,1,0,0,0,1,1,0
27,0,0,1,0,1,1,0,1,0,0,1,1,0
25,0,0,0,0,0,1,1,1,0,0,1,1,0
29,0,1,0,0,1,1,0,1,0,0,1,1,0
28,0,0,1,0,1,1,0,1,0,0,1,1,0
26,0,0,1,0,1,1,0,1,0,0,0,0,0
25,0,1,0,0,1,1,0,0,0,0,1,1,0
28,0,0,1,0,1,0,0,0,0,0,0,0,0
27,0,0,1,0,1,0,0,0,0,0,1,1,0
28,0,1,0,0,0,1,1,0,0,0,1,1,0
29,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,0,1,0,1,1,0,0,0,0,1,1,0
29,0,0,1,0,1,1,0,0,0,0,1,1,0
27,0,0,1,0,0,1,1,1,0,0,0,0,0
27,0,0,1,0,1,1,0,0,0,0,0,0,0
27,0,0,0,1,0,1,1,1,0,0,0,0,0
29,0,0,0,0,0,1,1,0,0,0,0,0,0
28,0,0,1,0,1,0,0,0,0,0,0,0,1
27,0,0,1,0,0,1,1,0,0,0,0,0,0
25,0,0,0,0,0,1,1,0,0,0,1,1,0
25,0,1,0,0,1,0,0,0,0,0,0,0,0
25,0,0,0,1,0,0,0,0,0,0,0,0,0
25,0,1,0,0,1,1,0,0,0,0,0,0,0
27,0,1,0,0,0,1,1,0,0,0,0,0,0
27,0,0,0,1,1,0,0,1,0,0,0,0,0
26,0,0,0,1,0,1,1,0,0,0,0,0,0
28,0,1,0,0,0,1,1,0,0,0,0,0,0
29,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0,0,1,0,1,0,0,0,0,0,0,0,0
28,0,0,1,0,1,0,0,0,0,0,0,0,0
29,0,0,1,0,1,0,0,1,0,0,1,1,0
27,0,0,1,0,1,1,0,0,0,0,0,0,0
29,0,0,0,1,0,1,1,1,0,0,0,0,0
25,0,0,1,0,1,0,0,1,0,0,0,0,0
29,0,0,1,0,0,0,0,0,0,0,0,0,0
25,0,1,0,0,1,0,0,0,0,0,0,0,0
29,0,0,0,0,1,0,0,0,0,0,1,1,0
29,0,0,1,0,0,1,1,0,0,0,1,1,0
25,0,0,0,1,0,0,0,0,0,0,0,0,0
28,0,0,0,0,1,0,0,0,0,0,0,0,0
25,0,1,0,0,1,0,0,0,0,0,1,1,0
29,0,0,1,0,0,1,1,0,0,0,0,0,0
27,0,1,0,0,1,0,0,1,0,0,0,0,0
25,0,0,1,0,0,1,1,1,0,0,0,0,0
26,0,0,1,0,0,1,1,0,0,0,1,1,0
25,0,0,0,0,0,1,0,0,0,0,1,1,0
26,0,0,1,0,1,0,0,1,0,0,0,0,0
28,0,0,1,0,0,1,1,0,0,0,1,1,0
25,0,0,0,0,1,0,0,1,0,0,1,1,0
29,0,0,1,0,0,1,1,0,0,0,0,0,0
27,0,0,0,0,0,1,1,0,0,0,1,1,0
29,0,1,0,0,0,1,1,0,0,0,0,0,0
27,0,0,0,0,0,0,0,1,0,0,0,0,0
29,0,0,1,0,0,1,1,0,0,0,1,1,0
28,0,0,0,0,1,1,0,0,0,0,1,1,0
29,0,0,0,0,1,0,0,0,0,0,1,1,0
25,0,0,0,1,1,1,0,0,0,0,0,0,0
27,0,0,1,0,1,1,0,0,0,0,1,1,0
28,0,1,0,0,1,1,0,0,0,0,1,1,0
27,0,0,1,0,0,1,0,0,0,0,0,0,0
29,0,0,0,0,0,1,1,0,0,0,1,1,0
25,0,0,1,0,1,1,0,0,0,0,1,1,0
29,0,0,0,0,0,1,1,0,0,0,0,0,0
29,0,0,1,0,0,0,0,1,0,0,0,0,0
27,0,0,0,0,1,0,0,0,0,0,1,1,0
29,0,1,0,0,1,1,0,0,0,0,1,1,0
26,0,1,0,0,1,1,0,0,0,0,1,1,0
27,0,0,0,0,0,1,1,0,0,0,0,0,0
25,0,0,1,0,0,1,1,0,0,0,1,1,0
29,0,1,0,0,1,1,0,0,0,0,0,0,0
28,0,1,0,0,0,1,1,0,0,0,0,0,0
29,0,1,0,0,1,1,0,0,1,0,1,1,0
25,0,0,1,0,0,0,1,0,0,0,0,0,0
28,0,0,1,0,0,1,0,0,0,0,0,0,0
25,0,0,0,0,0,1,1,0,0,0,1,1,0
28,0,0,1,0,1,1,0,1,0,0,0,0,0
25,0,1,0,0,0,1,1,1,0,0,0,0,0
25,0,1,0,0,1,1,0,0,0,0,0,0,1
26,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0,0,1,0,1,1,0,0,0,0,1,1,0
26,0,1,0,0,0,1,1,0,0,0,0,0,0
29,0,0,1,0,1,0,0,0,0,0,0,0,0
26,0,0,1,0,1,1,0,1,0,0,1,1,0
25,0,0,0,0,1,1,0,1,0,0,0,0,0
29,0,1,0,0,1,1,0,0,0,0,0,0,0
26,0,0,1,0,0,1,1,0,0,0,0,0,0
26,0,0,1,0,1,1,0,0,0,0,0,0,0
28,0,0,0,1,1,0,0,0,0,0,0,0,0
27,0,0,1,0,0,1,1,0,0,0,0,0,0
29,0,0,1,0,0,0,0,0,0,0,0,0,0
29,0,0,1,0,0,1,1,1,0,0,0,0,0
25,0,0,1,0,0,0,0,0,0,0,0,0,0
28,0,1,0,0,1,0,0,0,0,0,0,0,0
28,0,0,1,0,0,1,0,0,0,0,0,0,0
25,0,0,1,0,1,1,0,0,0,0,0,0,0
28,0,0,1,0,0,1,1,0,0,0,0,0,0
28,0,0,1,0,0,1,1,0,0,0,0,0,0
29,0,0,0,0,1,1,0,0,0,0,1,1,0
27,0,0,1,0,0,1,1,1,0,0,0,0,0
25,0,1,0,0,0,1,1,0,0,0,0,0,0
28,0,0,0,0,0,1,1,0,0,0,0,0,0
27,0,0,0,1,0,0,0,1,0,0,0,0,0
28,0,1,0,0,1,1,0,0,0,0,1,1,0
29,0,0,0,0,1,1,0,0,1,0,1,1,0
25,0,1,0,0,0,0,1,0,0,0,1,1,0
25,0,1,0,0,0,1,0,1,0,0,0,0,0
28,0,1,0,0,0,0,1,1,0,0,0,0,0
28,0,1,0,0,0,1,0,0,0,0,0,0,0
27,0,0,1,0,0,0,0,1,0,0,0,0,0
25,0,0,1,0,0,1,1,0,0,0,0,0,0
27,0,0,0,1,1,0,0,1,0,0,0,0,0
28,0,1,0,0,0,1,1,0,0,0,0,0,0
25,0,0,1,0,0,1,1,0,0,0,0,0,0
29,0,0,1,0,1,1,0,0,0,0,1,1,0
25,0,0,1,0,0,1,1,0,0,0,0,0,0
25,0,0,0,0,1,0,0,0,0,0,1,1,0
26,0,0,1,0,0,1,1,1,0,0,0,0,0
27,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,0,1,0,0,1,1,0,0,0,1,1,0
25,0,0,1,0,1,0,0,0,0,0,1,1,0
25,0,0,1,0,0,1,1,0,0,0,0,0,0
29,0,0,0,1,0,0,1,0,0,0,0,0,0
28,0,0,1,0,0,1,1,0,0,0,1,1,0
27,0,0,0,1,1,1,0,0,0,0,0,0,0
26,0,0,1,0,1,0,0,0,0,0,0,0,0
25,0,0,1,0,1,1,0,0,0,0,1,1,0
25,0,0,0,0,0,1,1,0,0,0,0,0,0
27,0,0,1,0,0,1,1,1,0,0,0,0,0
28,0,0,0,0,1,0,0,0,0,0,1,1,0
25,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,0,0,1,0,1,1,1,0,0,0,0,0
29,0,0,0,0,0,1,0,0,0,0,0,0,0
25,0,1,0,0,0,1,1,0,0,0,0,0,0
26,0,1,0,0,1,0,0,0,0,0,0,0,0
26,0,0,1,0,1,0,0,0,0,0,0,0,1
28,0,1,0,0,0,1,1,0,0,0,1,1,0
29,0,0,0,1,1,0,0,1,0,0,0,0,1
28,0,0,0,0,1,0,0,0,0,0,1,1,0
27,0,0,1,0,1,0,0,0,0,0,0,0,0
26,0,0,0,1,0,0,0,1,0,0,0,0,0
25,0,0,0,1,1,0,0,1,0,0,0,0,1
26,0,0,0,1,1,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,1,0,0,1,1,0,0,0,0,1,1,0
28,0,0,1,0,1,1,0,1,0,0,0,0,0
28,0,0,1,0,1,1,0,0,0,0,1,1,0
28,0,0,1,0,0,1,1,0,0,0,0,0,0
25,0,0,1,0,0,0,0,1,0,0,0,0,0
29,0,0,1,0,1,1,0,1,0,0,0,0,0
25,0,0,1,0,0,0,0,1,0,0,0,0,0
25,0,0,1,0,1,1,0,0,0,0,1,1,0
28,0,0,1,0,0,1,1,1,0,0,0,0,0
26,0,0,0,0,1,1,0,0,0,0,1,1,0
27,0,0,0,0,1,1,0,0,0,0,1,1,0
26,0,0,1,0,0,1,1,0,0,0,1,1,0
27,0,1,0,0,0,1,1,0,0,0,0,0,0
27,0,0,0,1,1,1,0,0,0,0,1,1,0
27,0,1,0,0,0,1,1,0,0,0,0,0,0
25,0,0,1,0,1,0,0,1,0,0,0,0,0
26,0,0,1,0,1,0,0,0,0,0,0,0,0
28,0,0,1,0,0,1,0,0,0,0,0,0,0
25,0,1,0,0,0,0,0,0,0,0,1,1,0
26,0,0,1,0,0,0,0,0,0,0,1,1,0
28,0,0,1,0,0,1,1,0,0,0,0,0,0
26,0,0,0,0,1,1,0,0,0,0,1,1,0
28,0,1,0,0,0,1,1,0,0,0,0,0,0
26,0,0,1,0,1,0,0,0,0,0,0,0,0
29,0,0,0,0,0,1,0,1,0,0,0,0,0
26,0,0,0,0,0,1,1,0,0,0,1,1,0
25,0,0,0,0,1,1,0,0,0,0,1,1,0
25,0,0,1,0,0,0,0,0,0,0,1,1,0
29,0,0,0,1,1,0,0,0,0,0,0,0,0
25,0,0,0,1,1,0,0,1,0,0,0,0,0
28,0,1,0,0,0,1,1,0,0,0,0,0,0
29,0,0,1,0,0,1,1,1,0,0,1,1,0
27,0,0,0,1,0,0,0,0,0,0,0,0,0
27,0,0,0,0,1,0,0,0,0,0,1,1,0
27,0,0,1,0,1,1,0,0,0,0,0,0,0
29,0,0,0,0,1,0,0,0,0,0,1,1,0
27,0,0,0,0,0,0,1,0,0,0,0,0,0
27,0,0,1,0,0,1,1,0,0,0,1,1,0
29,0,0,1,0,1,1,0,0,0,0,1,1,0
27,0,0,1,0,0,0,1,1,0,0,1,1,0
28,0,0,0,0,0,1,1,0,0,0,1,1,0
25,0,0,1,0,1,0,0,0,0,0,0,0,0
26,0,0,1,0,0,1,1,0,0,0,0,0,0
27,0,0,1,0,0,0,1,1,0,0,0,0,0
26,0,1,0,0,0,1,1,0,0,0,0,0,0
26,0,0,1,0,1,0,0,1,0,0,0,0,0
26,0,0,1,0,1,0,0,0,0,0,0,0,0
26,0,1,0,0,1,0,0,0,0,0,1,1,0
27,0,0,0,0,0,1,1,0,0,0,0,0,0
25,0,0,0,0,1,0,0,0,0,0,1,1,0
26,0,0,1,0,0,1,1,0,0,0,0,0,0
28,0,0,1,0,1,1,0,0,0,0,1,1,0
28,0,1,0,0,1,1,0,1,0,0,1,1,0
29,0,0,1,0,1,0,0,0,0,0,0,0,0
25,0,1,0,0,1,1,0,0,0,0,1,1,0
29,0,0,1,0,0,1,1,0,0,0,0,0,0
27,0,0,1,0,0,1,1,0,0,0,0,0,0
25,0,0,0,0,1,1,0,0,1,0,1,1,0
25,0,1,0,0,1,1,0,0,0,0,1,1,0
27,0,0,1,0,1,0,0,1,0,0,0,0,1
28,0,0,1,0,0,1,1,0,0,0,1,1,0
25,0,0,0,1,1,1,0,0,0,0,0,0,0
28,0,0,0,1,1,0,0,1,0,0,0,0,0
28,0,1,0,0,1,1,0,0,0,0,0,0,0
25,0,0,0,1,1,0,0,1,0,0,0,0,0
29,0,0,0,1,1,0,0,0,0,0,0,0,0
28,0,0,0,0,0,1,1,0,0,0,0,0,0
29,0,1,0,0,1,0,0,0,0,0,1,1,0
29,0,1,0,0,0,1,1,0,0,0,0,0,0
28,0,0,1,0,0,1,1,0,0,0,0,0,0
26,0,0,0,0,0,1,1,0,0,0,0,0,0
25,0,1,0,0,1,0,0,1,0,0,0,0,0
26,0,1,0,0,0,1,1,0,0,0,0,0,0
28,0,1,0,0,0,0,1,0,0,0,0,0,0
25,0,1,0,0,0,1,1,0,0,0,0,0,0
25,0,0,0,1,0,0,0,1,0,0,0,0,0
25,0,0,1,0,1,0,0,0,0,0,0,0,0
27,0,1,0,0,0,0,1,0,0,0,0,0,0
26,0,0,1,0,1,1,0,1,0,0,1,1,0
26,0,0,1,0,1,0,0,0,0,0,1,1,0
25,0,1,0,0,1,1,0,1,0,0,0,0,0
27,0,1,0,0,0,0,0,0,0,0,0,0,0
29,0,1,0,0,0,1,1,0,0,0,1,1,0
25,0,0,0,0,0,1,1,0,0,0,1,1,0
26,0,0,1,0,1,0,0,1,0,0,0,0,0
26,0,0,0,1,0,0,0,0,0,0,0,0,0
25,0,0,1,0,0,1,1,0,0,0,0,0,0
26,0,0,0,1,0,1,1,1,0,0,0,0,0
29,0,0,0,0,1,0,0,0,1,0,1,1,0
29,0,1,0,0,1,1,0,0,0,0,1,1,0
27,0,1,0,0,0,1,1,0,0,0,1,1,0
28,0,1,0,0,0,1,1,0,0,0,1,1,0
26,0,0,1,0,0,0,0,0,0,0,0,0,0
25,0,0,1,0,0,0,0,1,1,0,0,0,0
25,0,0,1,0,0,1,1,1,0,0,1,1,0
27,0,0,1,0,0,1,1,0,0,0,0,0,0
25,0,0,1,0,0,1,1,0,0,0,0,0,0
25,0,0,0,0,0,0,0,1,0,0,0,0,0
29,0,0,1,0,0,1,1,1,0,0,0,0,0
25,0,0,0,1,0,0,0,1,0,0,0,0,0
28,0,0,0,1,1,0,0,1,0,0,0,0,0
26,0,0,0,1,0,1,1,1,0,0,0,0,0
25,0,0,0,1,0,0,0,1,0,0,0,0,0
27,0,0,0,1,0,0,0,1,0,0,0,0,0
26,0,0,1,0,0,1,1,0,0,0,1,1,0
25,0,0,1,0,0,1,1,1,0,0,0,0,0
27,0,0,1,0,1,0,0,0,0,0,1,1,0
27,0,0,0,0,0,1,0,0,0,0,1,1,0
26,0,0,0,0,0,1,1,1,0,0,1,1,0
26,0,0,1,0,1,0,0,0,0,0,1,1,0
25,0,1,0,0,0,1,1,0,0,0,1,1,0
26,0,1,0,0,0,1,1,1,0,0,0,0,0
25,0,1,0,0,1,1,0,0,0,0,0,0,0
28,0,0,0,0,0,1,0,0,0,0,0,0,0
27,0,0,1,0,0,0,0,1,0,0,0,0,1
26,0,0,1,0,1,0,0,1,0,0,0,0,0
27,0,0,1,0,0,1,1,0,0,0,0,0,0
25,0,0,0,0,1,0,0,0,0,0,1,1,0
27,0,0,1,0,1,1,0,1,0,0,0,0,0
27,0,0,0,0,0,1,1,0,0,0,1,1,0
25,0,1,0,0,0,1,1,0,0,0,0,0,0
28,0,0,0,0,1,1,0,0,0,0,1,1,0
25,0,0,1,0,0,1,1,1,0,0,0,0,0
29,0,0,1,0,0,1,0,1,0,0,0,0,0
27,0,0,1,0,0,1,1,1,0,0,0,0,0
25,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0,0,0,1,0,0,0,1,0,0,0,0,1
26,0,0,1,0,1,0,0,1,0,0,0,0,0
27,0,0,1,0,1,1,0,0,0,0,1,1,0
27,0,0,0,1,1,0,0,1,0,0,0,0,0
28,0,0,1,0,0,1,0,0,0,0,0,0,0
25,0,1,0,0,0,1,1,0,0,0,1,1,0
25,0,0,1,0,0,1,1,1,0,0,0,0,0
26,0,0,1,0,1,0,0,1,0,0,0,0,1
27,0,1,0,0,0,1,1,0,0,0,1,1,0
29,0,0,0,0,1,0,0,0,0,0,1,1,0
25,0,0,1,0,0,1,1,0,0,0,1,1,0
28,0,0,0,0,1,0,0,0,0,0,1,1,0
25,0,1,0,0,0,0,0,1,0,0,0,0,0
27,0,0,0,0,1,0,0,0,0,0,1,1,0
28,0,0,1,0,1,0,0,1,0,0,0,0,1
28,0,0,0,1,0,0,0,1,0,0,0,0,0
25,0,1,0,0,0,1,1,0,0,0,0,0,0
26,0,0,1,0,0,1,1,1,0,0,0,0,0
27,0,0,1,0,1,1,0,0,0,0,1,1,0
26,0,1,0,0,1,0,0,0,0,0,1,1,0
27,0,0,0,1,1,0,0,1,0,0,0,0,0
25,0,0,1,0,1,1,0,1,0,0,0,0,0
28,0,1,0,0,0,1,1,0,0,0,0,0,0
25,0,0,0,0,0,1,1,0,0,0,1,1,0
26,0,1,0,0,1,1,0,0,0,0,1,1,0
29,0,1,0,0,0,1,1,0,0,0,1,1,0
25,0,1,0,0,0,0,0,0,0,0,0,0,0
27,0,0,0,1,0,1,1,1,0,0,0,0,1
26,0,0,1,0,1,0,0,0,0,0,1,1,0
25,0,1,0,0,0,0,0,0,0,0,1,1,0
29,0,0,0,0,0,1,0,0,0,0,1,1,0
27,0,0,0,0,1,0,0,0,0,0,1,1,0
29,0,1,0,0,1,1,0,0,0,0,0,0,0
25,0,0,0,1,1,0,0,0,0,0,0,0,0
25,0,0,0,0,1,0,0,0,0,0,1,1,0
28,0,0,1,0,0,1,1,0,0,0,0,0,0
28,0,0,1,0,0,1,1,0,0,0,0,0,0
27,0,0,0,0,1,1,0,0,0,0,1,1,0
28,0,0,0,1,1,1,0,1,0,0,1,1,0
29,0,0,1,0,0,1,1,0,0,0,0,0,0
27,0,0,1,0,0,1,1,0,0,0,0,0,0
29,0,0,0,0,0,1,1,0,0,0,1,1,0
28,0,1,0,0,0,0,0,0,0,0,1,1,0
28,0,1,0,0,0,1,1,0,0,0,0,0,0
29,0,0,0,0,0,1,1,0,0,0,0,0,0
29,0,1,0,0,0,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,0,0,0,1,1,0,0,0,1,1,0
29,0,0,1,0,0,0,0,0,0,0,0,0,0
29,0,0,0,1,1,0,0,1,0,0,0,0,1
26,0,0,1,0,1,1,0,0,0,0,0,0,0
27,0,0,1,0,1,0,0,0,0,0,0,0,1
25,0,0,0,0,0,0,0,0,0,0,1,1,0
28,0,1,0,0,0,1,1,1,0,0,0,0,0
27,0,0,1,0,0,0,0,0,0,0,0,0,0
25,0,1,0,0,1,1,0,0,0,0,1,1,0
